Utilization Type,State,NDC,Labeler Code,Product Code,Package Size,Year,Quarter,Suppression Used,Product Name,Units Reimbursed,Number of Prescriptions,Total Amount Reimbursed,Medicaid Amount Reimbursed,Non Medicaid Amount Reimbursed
MCOU,KY,2223601,2,2236,1,2022,4,True,TRULICITY ,,,,,
FFSU,KY,2223680,2,2236,80,2022,4,False,TRULICITY ,70.0,33.0,30172.53,30172.53,0.0
MCOU,KY,2223680,2,2236,80,2022,4,False,TRULICITY ,3308.0,1357.0,1461884.04,1414388.02,47496.02
MCOU,KY,2237701,2,2377,1,2022,4,True,EMGALITY S,,,,,
MCOU,KY,2237711,2,2377,11,2022,4,False,EMGALITY S,510.0,442.0,332705.06,320986.0,11719.06
FFSU,KY,2237711,2,2377,11,2022,4,True,EMGALITY S,,,,,
MCOU,KY,2311501,2,3115,1,2022,4,True,EMGALITY S,,,,,
MCOU,KY,2311509,2,3115,9,2022,4,False,EMGALITY S,84.0,32.0,44088.07,44088.07,0.0
MCOU,KY,2318201,2,3182,1,2022,4,True,TRULICITY ,,,,,
MCOU,KY,2318280,2,3182,80,2022,4,False,TRULICITY ,1786.0,736.0,784883.5,761857.87,23025.63
FFSU,KY,2318280,2,3182,80,2022,4,False,TRULICITY ,40.0,20.0,17224.68,17224.68,0.0
MCOU,KY,2322730,2,3227,30,2022,4,True,STRATTERA ,,,,,
FFSU,KY,2322730,2,3227,30,2022,4,True,STRATTERA ,,,,,
MCOU,KY,2322830,2,3228,30,2022,4,True,STRATTERA ,,,,,
FFSU,KY,2322830,2,3228,30,2022,4,True,STRATTERA ,,,,,
MCOU,KY,2322930,2,3229,30,2022,4,False,STRATTERA ,480.0,12.0,6873.6,6873.6,0.0
MCOU,KY,2323560,2,3235,60,2022,4,True,CYMBALTA  ,,,,,
FFSU,KY,2323930,2,3239,30,2022,4,True,STRATTERA ,,,,,
MCOU,KY,2323930,2,3239,30,2022,4,True,STRATTERA ,,,,,
MCOU,KY,2324030,2,3240,30,2022,4,True,CYMBALTA  ,,,,,
MCOU,KY,2325030,2,3250,30,2022,4,True,STRATTERA ,,,,,
MCOU,KY,2325130,2,3251,30,2022,4,True,STRATTERA ,,,,,
FFSU,KY,2327030,2,3270,30,2022,4,True,CYMBALTA  ,,,,,
MCOU,KY,2327030,2,3270,30,2022,4,False,CYMBALTA  ,424.0,12.0,3663.69,3663.69,0.0
FFSU,KY,2411730,2,4117,30,2022,4,True,ZYPREXA   ,,,,,
MCOU,KY,2418230,2,4182,30,2022,4,False,OLUMIANT  ,330.0,11.0,27469.2,27469.2,0.0
MCOU,KY,2431208,2,4312,8,2022,4,False,REYVOW    ,104.0,13.0,10126.64,8789.3,1337.34
MCOU,KY,2447930,2,4479,30,2022,4,True,OLUMIANT  ,,,,,
MCOU,KY,2448354,2,4483,54,2022,4,False,VERZENIO  ,616.0,12.0,151536.0,151536.0,0.0
MCOU,KY,2449108,2,4491,8,2022,4,False,REYVOW    ,350.0,44.0,29577.21,29577.21,0.0
FFSU,KY,2449108,2,4491,8,2022,4,True,REYVOW    ,,,,,
MCOU,KY,2481554,2,4815,54,2022,4,False,VERZENIO  ,784.0,14.0,192864.0,192864.0,0.0
MCOU,KY,2533754,2,5337,54,2022,4,False,VERZENIO  ,2632.0,50.0,688594.59,688594.59,0.0
MCOU,KY,2614511,2,6145,11,2022,4,False,BAQSIMI   ,375.0,241.0,104400.56,101021.26,3379.3
FFSU,KY,2614511,2,6145,11,2022,4,True,BAQSIMI   ,,,,,
FFSU,KY,2614527,2,6145,27,2022,4,True,BAQSIMI   ,,,,,
MCOU,KY,2614527,2,6145,27,2022,4,False,BAQSIMI   ,488.0,251.0,137623.43,132601.43,5022.0
FFSU,KY,2751001,2,7510,1,2022,4,False,HUMALOG   ,2295.0,124.0,61437.24,60957.52,479.72
MCOU,KY,2751001,2,7510,1,2022,4,False,HUMALOG   ,82647.8,2645.0,2275134.74,2176046.91,99087.83
MCOU,KY,2751017,2,7510,17,2022,4,False,HUMALOG   ,1246.7,173.0,24700.16,23082.51,1617.65
FFSU,KY,2751017,2,7510,17,2022,4,False,HUMALOG   ,81.0,27.0,2385.39,2385.39,0.0
MCOU,KY,2751101,2,7511,1,2022,4,False,HUMALOG MI,5720.0,181.0,157020.28,156234.86,785.42
MCOU,KY,2751201,2,7512,1,2022,4,True,HUMALOG MI,,,,,
FFSU,KY,2751659,2,7516,59,2022,4,True,HUMALOG   ,,,,,
MCOU,KY,2751659,2,7516,59,2022,4,True,HUMALOG   ,,,,,
MCOU,KY,2759701,2,7597,1,2022,4,True,ZYPREXA   ,,,,,
MCOU,KY,2762301,2,7623,1,2022,4,False,ALIMTA    ,14.0,12.0,36660.82,36660.82,0.0
